hash,annotator,understand,purpose,bfc,bpc,prc,nfc,specification,asc,obvious,safety,timing,memory,info,safety_exp,time,see_commit_clicked,lore_clicked,lore_founded,is_merge_commit,is_part_patchset,lore_found
a3d3280378,David,3,Fixed a bug where a null variable/pointer was freed.,4,0,0,0,0,0,1.0,4.0,0.0,4.0,0.0,Null pointer exception due to access to memory that is not there.,38.4036475300854,True,True,,False,True,True
32f1b53fe8,David,4,Fixing the acces of a variable that is not initialized,4,0,0,0,0,0,2.0,4.0,4.0,0.0,0.0,Timing and execution because is an error when accessing a variable not initialized.,955.898271781344,True,True,,False,True,True
fe23b6bbea,David,3,Handled a potential error.,4,4,0,0,0,0,0.0,0.0,,,,,590.089833443574,True,True,,False,True,True
0966d38583,David1,1,Fixing range checks,4,0,0,0,0,0,0.0,3.0,4.0,2.0,2.0,"It could be  a time and execution, because of the checks ",95.15974473953248,False,False,,False,False,True
16b1941eac,David1,4,"Forcing a variable to be null, avoiding some part of the code.",4,3,0,0,0,0,0.0,4.0,4.0,0.0,0.0,Race condition,25.369818449020386,False,False,,False,False,False
d082a0255f,David,3,Added support for new modes.,0,0,0,4,2,0,,,,,,,402.411110020033,True,True,,False,True,True
507f788d05,David,4,Imported the latest version of a library.,0,0,0,3,0,0,,,,,,,209.076619709768,True,True,,False,True,True
0a3a4b9d2b,David1,4,Increasing the size of an array.,0,4,0,0,0,0,,,,,,,24.82834362983704,False,False,,False,False,False
d6c47d21a0,David,4,Added support for a new function.,0,0,0,4,4,0,,,,,,,852.574781350323,True,True,,False,True,True
43caf1a682,David,4,Enhanced the usage function to provide more comprehensive information.,0,0,4,3,2,0,,,,,,,70.220544763144,True,True,,False,True,True
bad0eb76dc,David,4,Performed refactoring.,0,0,4,0,0,0,,,,,,,17.2144240055232,False,True,,False,True,True
03eb65224e,David,4,Removed an irrelevant character.,0,0,4,0,0,0,,,,,,,690.073398964586,True,True,,False,True,True
b1bbd3a57b,David,4,Made changes solely to documentation.,0,0,0,0,0,0,,,,,,,723.096692127547,True,True,,False,False,True
c95aa2bab9,David,3,A problem in the building process is fixed with this commit.,3,0,2,0,0,4,4.0,2.0,2.0,0.0,0.0,"It could be timing and execution safety bug, during the building process.",683.536052758542,True,True,,False,False,False
f3c2682bad,David,4,Exposed a notifier for a driver.,0,0,3,3,2,0,,,,,,,893.624572965825,True,True,,False,True,True
1038fd78a1,David,4,Added support for a new function as part of a patch set.,0,0,0,4,0,0,,,,,,,237.785037942743,True,True,,False,True,True
7a70d9a1cf,David1,3,"Checking sth before using a part of the code.
, fixing and prevening.",3,3,0,0,0,0,0.0,0.0,,,,,23.16193914413452,False,False,,False,False,False
c90b6b50b4,David,4,Deleted an unused parameter.,0,0,4,0,0,0,,,,,,,894.217594874887,True,True,,False,True,True
03a6b195e8,David,1,"I don’t understand exactly what it is doing, sth related to BIOS init processes.",2,2,2,2,2,0,2.0,2.0,2.0,2.0,2.0,I don’t know what is the commit about.,611.431611411576,True,True,,False,True,True
e52432e164,David1,4,Added a length check to avoid a compiler warning.,0,4,0,0,0,0,,,,,,,18.537035703659058,False,False,,False,False,False
70868c6b8f,David,4,"Documentation change, but a warning there.",0,0,4,0,0,4,,,,,,,47.952786820705,True,True,,False,False,True
9ad1230533,David,4,Refactored code to pass the inode as a parameter instead of the file in several functions.,0,0,4,0,0,0,,,,,,,955.516557154059,True,True,,False,False,True
7b45b51e77,David,4,Made changes as part of a patch set to prepare for future functionality.,0,0,0,4,2,0,,,,,,,868.1845086511,True,True,,False,True,True
854d8e3616,David,4,Removed a no longer used check.,0,0,4,0,0,0,,,,,,,442.568833566362,True,True,,False,True,True
2a791f4412,David,3,Eliminated a prefetch operation to enhance performance.,0,3,4,0,0,0,,,,,,,375.019813774529,True,True,,False,True,True
046545a661,David,4,"Wrong error was reported regarding memory access error, it is fixing that.",4,0,0,0,0,0,2.0,4.0,0.0,4.0,0.0,"memory access bug, so memory safety related.",704.962398142271,True,True,,False,True,True
c951cd3b89,David,4,Implemented a stub for future developments within the patch set.,0,0,0,4,2,0,,,,,,,5.3083278955267,True,True,,False,True,True
0b046e12ae,David,3,Simplified a redundant condition.,0,0,4,0,0,0,,,,,,,792.589964744652,True,True,,False,True,True
2e7e80f7e7,David,4,"Updated some methods to receive folio instead of page, as the property appears to be associated with the folio.",0,0,4,0,0,0,,,,,,,659.199963709481,True,True,,False,True,True
30d024b505,David,4,Added a variable declaration to address a warning.,0,4,0,0,0,2,,,,,,,36.9477022945126,False,True,,False,False,True
09e7af76db,David,3,Prevent possible errors by verifying the output of a function using checks.,0,4,0,0,2,0,,,,,,,367.266666631922,True,True,,False,True,True
fc5004e5d4,David,4,Detected and declared a read-only array as a constant.,0,0,4,0,0,0,,,,,,,430.786681772225,True,True,,False,False,False
8db41f733d,David,4,Enhanced visibility of a decoder.,0,0,0,4,2,0,,,,,,,605.137141070421,True,True,,False,True,True
f3116f2e52,David,3,"Made changes to a configuration file in the documentation, resembling a refactor.",0,0,4,0,0,0,,,,,,,763.764337740676,True,True,,False,False,False
dca4f5fdbc,David1,4,It seems that is preventing future errors,0,4,0,0,0,0,,,,,,,68.50066947937012,False,False,,False,False,False
97558d170a,David,4,Avoided an array out-of-bound error.,4,3,0,0,2,0,2.0,3.0,0.0,4.0,0.0,Related to memory as it is trying to access a part of an array that does not exists.,805.029966043761,True,True,,False,False,False
d184cc910e,David,4,Removed an unused import.,0,0,4,0,0,0,,,,,,,313.058970865592,False,True,,False,False,False
efb6402c3c,David,4,Preventing stack overflow.,4,4,0,0,0,0,,,,,,,138.013223224258,True,True,,False,False,True
3cffb26fbb,David,4,Removed an unnecessary assignment.,0,0,4,0,0,4,,,,,,,462.639080088247,True,True,,False,False,True
c8e98eaf2b,David,3,Added support for a new platform.,0,0,0,4,0,0,,,,,,,92.3412786931805,True,True,,False,True,True
ed482dc8c7,David1,4,Adding a include to prevent some future problems.,0,4,0,0,0,0,,,,,,,127.94146943092346,False,False,,False,False,False
c297448760,David,3,Avoided forcing the inclusion of an optional dependency.,0,0,4,0,0,0,,,,,,,976.308341345475,True,True,,False,True,True
20ea94bc53,David,4,Made changes exclusively in documentation or configuration.,0,0,0,3,4,0,,,,,,,380.914918329597,False,True,,False,True,True
9231bb1b25,David,4,Refactored for new terminology.,0,0,4,0,0,0,,,,,,,816.083782508033,True,True,,False,True,True
9c818d8491,David,3,Added new log entries exclusively.,0,0,4,0,0,0,,,,,,,125.428064682398,True,True,,False,True,True
886e09c77d,David,4,Corrected a typo in a log message.,0,0,4,0,0,0,,,,,,,4065.20639299076,True,True,,False,False,True
aa0a20f521,David,0,The commit message is unclear.,2,2,2,2,2,2,,,,,,,546.76072966731,True,True,,False,True,True
f4e526ff7e,David,4,Extracted code to a method or refactored existing code.,0,0,4,0,0,0,,,,,,,874.554398072378,True,True,,False,True,True
76ee15ae1b,David,2,Added new registers to be covered.,0,0,0,4,0,0,,,,,,,455.109612415684,True,True,,False,False,True
1c0bd03532,David,4,Included compatibility settings.,0,0,0,4,4,0,,,,,,,423.966384312612,True,True,,False,True,True
b00e3e03cf,David,3,Configuration to a new component that is used.,0,2,0,4,4,0,,,,,,,11.788056750029,True,True,,False,True,True
daeb1c2b50,David,3,Remove unused tstamp SQ field,3,0,0,0,0,0,,,,,,,284.412525177002,True,True,,False,False,True
3255530ab1,David,3,It is avoiding extra cost when a condition is reached.,0,3,3,0,0,0,,,,,,,148.00038433075,True,True,,False,True,True
29f557d553,David,4,Update function for new feature tests,0,0,4,0,0,0,,,,,,,98.1568720340729,True,True,,False,True,True
dd2319c618,David,4,Prevents null pointer dereference,3,4,0,0,0,0,0.0,3.0,,4.0,,Potential memory issue,278.364512681961,True,True,,False,True,True
be78aa8a38,David,4,Adds code to comply with new specifications,0,0,0,4,4,0,,,,,,,83.7246732711792,True,True,,False,True,True
512865d83f,David,4,Displays version number,0,0,0,3,0,0,,,,,,,99.5018422603607,True,True,,False,True,True
fa6fde350b,David,4,Refactor for testing purposes,0,0,3,0,0,0,,,,,,,70.2417566776276,True,True,,False,True,True
0b94f2651f,David,3,Corrects error handling on Bluetooth,4,1,0,0,0,0,0.0,3.0,,2.0,2.0,"Could be exchange of info or even memory bug, not clear to me",188.523064851761,True,True,,False,True,True
4f3701fc59,David,4,Implements new feature,0,0,0,4,2,0,,,,,,,62.1409847736359,True,True,,False,True,True
f55fbb6afb,David,2,Fixes invalid IPv4 route rejection,4,2,0,0,0,0,2.0,0.0,,,,,226.385697603226,True,True,,False,True,True
d09adf6100,David,4,Refactor,0,0,4,0,0,0,,,,,,,36.6218943595886,True,True,,False,True,True
c575521462,David,4,Adding test cases,0,0,3,0,0,0,,,,,,,59.1340951919556,True,True,,False,False,False
a4218aef7c,David,4,Optimizes code,0,0,4,0,0,0,,,,,,,53.2968471050262,True,True,,False,True,True
696c390115,David,4,Includes more tests,0,0,4,0,0,0,,,,,,,53.6842141151428,True,True,,False,False,False
4ec25b49f4,David,4,Enhances tests by changing namespace,0,0,4,0,0,0,,,,,,,33.1467819213867,True,True,,False,True,True
e7b060460f,David,4,Allows timestamp retrieval,0,0,0,3,0,0,,,,,,,156.795312404633,True,True,,False,True,True
212ad7cb7d,David,3,Fixes memory handling bug,4,2,0,0,0,0,0.0,3.0,,4.0,,Related to memory safety,571.3628013134,True,True,,False,False,True
039d5d4db4,David,4,Adds new function,0,0,0,4,0,0,,,,,,,41.2174162864685,True,True,,False,True,True
7e47607133,David,4,Fixes potential null pointer dereference,4,0,0,0,0,0,0.0,4.0,,4.0,,Memory (null pointer),87.1430921554565,True,True,,False,True,True
ae962e5f63,David,4,Rename variable to avoid shadowing,0,4,4,0,0,0,,,,,,,1922.52891373634,False,True,,False,True,True
39cdf080ce,David,4,New function for DFS,0,0,0,4,2,0,,,,,,,74.8196244239807,True,True,,False,True,True
6a6f457ed5,David,4,Prevents and fixes bug,4,3,0,0,0,0,0.0,3.0,,4.0,,Potential null pointer issue accessing a variable,171.375216960907,True,True,,False,False,False
a2ab95a313,David,4,Enhances functionality of the driver,0,0,0,4,2,0,,,,,,,45.2310471534729,True,True,,False,True,True
9536923d3f,David,4,Cleans up code by removing unused variable,0,0,4,0,0,0,,,,,,,39.8421080112457,True,True,,False,True,True
b98d2d722f,David,4,Updates a string message for clarity,0,0,4,0,0,0,,,,,,,41.3796405792236,True,True,,False,True,True
0c51e12e21,David,3,Fixes unresolved neighbor issue,4,0,0,0,0,0,0.0,4.0,,,4.0,Ipv4 protocol exchange of information issue,97.7540321350098,True,True,,False,True,True
d931686dc2,David,3,Adds controller binding,0,0,0,3,0,0,,,,,,,71.5683062076569,True,True,,False,True,True
6ee3c393ee,David,4,Downgrades error to warning,0,0,4,0,0,0,,,,,,,62.541357755661,True,True,,False,True,True
ac45520960,David,2,Redirects calls on NPI port,0,0,0,4,4,0,,,,,,,802.597984552383,True,True,,False,True,True
d31d37912e,David,4,Adds support for interrupts,0,0,0,4,2,0,,,,,,,924.8836414814,True,True,,False,True,True
9087c6ff8d,David,4,Relocates useful code,0,1,3,0,0,0,,,,,,,210.592103242874,True,True,,False,False,True
9b392e0e0b,David,4,Corrects a print statement,0,0,4,0,0,0,,,,,,,69.4819021224976,True,True,,False,True,True
e10ab8b394,David,4,Increases driver channels,0,0,0,4,2,0,,,,,,,75.6040871143341,True,True,,False,True,True
0301bcd599,David,4,Changes const to non-const,0,0,4,0,0,0,,,,,,,129.572108030319,True,True,,False,True,True
227f25972c,David,4,Adds new function support and refactors code,0,0,4,4,0,0,,,,,,,80.3724801540375,True,True,,False,True,True
9af41cc334,David,4,Adds echo support to GTP,4,0,0,0,0,0,4.0,4.0,,,4.0,Exchange of info in GPT module,371.679241418838,True,True,,False,True,True
d775155a86,David,4,Renames function,0,0,4,0,0,0,,,,,,,81.7523903846741,True,True,,False,True,True
d5f497b889,David,4,Changes print statement,0,0,4,0,0,0,,,,,,,39.1245036125183,True,True,,False,False,True
ec80906b0f,David1,4,Fixing a bug in the tests.,4,0,0,0,0,0,0.0,0.0,,,,,28.79569292068481,False,False,,False,False,False
d0864ee4f8,David,4,Relocates file,0,0,4,0,0,0,,,,,,,79.0411050319672,True,True,,False,True,True
bf172a01ea,David,4,Removes default function,0,0,4,0,0,0,,,,,,,140.095324277878,True,True,,False,True,True
a8e6398ffe,David,4,Eliminates obsolete code,0,0,4,0,0,0,,,,,,,50.1370987892151,True,True,,False,False,True
552b7cb0ee,David,4,Refactor,0,0,4,0,0,0,,,,,,,84.9457628726959,True,True,,False,True,True
367c9b0f1b,David,4,Fixes memory leaks,4,0,0,0,0,0,0.0,4.0,,4.0,,Resolves memory leaks,99.6485214233399,True,True,,False,True,True
2485c12c98,David,2,Resets using previous parameter,1,3,3,0,0,0,2.0,0.0,,,,,129.874506235123,True,True,,False,True,True
08a987a8a0,David,2,Allows more system information availability,0,1,4,3,0,0,,,,,,,80.361025094986,False,True,,False,True,True
2019bf7cd2,David,3,Adds new case to switch statement,0,0,0,4,2,0,,,,,,,61.5287630558014,True,True,,False,False,True
72b3588e27,David,4,Eliminates redundant code,0,0,4,0,0,0,,,,,,,33.4841575622559,False,True,,False,True,True
79af2404e5,David,2,Fixes bug with a handling,3,1,0,0,0,0,2.0,0.0,,,,,108.278356075287,True,True,,False,True,True
57ded5fc98,David,1,Fixes warning related to RPM wakelock,4,0,0,0,0,0,4.0,0.0,,,,,5.2145037651062,True,True,,False,False,True
c5e804ba38,David,4,Improves trace printing helper,0,0,4,0,0,0,,,,,,,76.2354955673218,True,True,,False,True,True
972aa1a161,David,4,Refactor to use existing function,0,0,4,0,0,0,,,,,,,47.6180934906006,True,True,,False,True,True
5b45b1c8b8,David,4,Reverts a change that caused underflow issues,4,0,0,0,0,0,4.0,2.0,,,4.0,For me is exchange of information as it is a read problem,217.348205089569,False,True,,False,True,True
203bcac9bf,David,4,Increases DRAM bandwidth to support multiple screens,4,0,0,0,0,0,0.0,0.0,,,,,82.6517493724823,False,True,,False,True,True
f728eb3a50,David,4,Improves code by removing unused parts,0,3,4,0,0,0,,,,,,,78.2364850044251,False,True,,False,False,False
26ffcbbef7,David,4,Enhances memory tracking to prevent future issues,0,4,3,0,0,0,,,,,,,7345.3844203949,False,True,,False,True,True
719ca37972,David1,3,Corrects configuration by removing wrong interrupt flags,0,4,0,0,0,0,4.0,0.0,,,,,83.77206826210022,False,False,,False,False,False
176c0b55d9,David,4,Improves driver performance and functionality,0,4,4,0,0,0,,,,,,,899.56391453743,False,True,,False,True,True
2703c16c75,David1,3,Prevents port management conflicts across endpoints,0,4,0,0,0,0,0.0,4.0,4.0,0.0,0.0,,101.58043909072876,False,False,,False,False,False
6ddf5f165f,David,4,Introduces a new feature to the driver,0,4,4,4,0,0,,,,,,,420.647394418716,False,True,,False,True,True
3197706abd,David,4,Renames a function for clarity,0,0,4,0,0,0,,,,,,,50.9282014369965,False,True,,False,True,True
77c11720a4,David,4,Cleans up unused code,0,0,4,0,0,0,,,,,,,53.296847820282,False,True,,False,False,False
f792a3629f,David,4,Fixes memory leak in the driver,4,0,0,0,0,0,4.0,4.0,0.0,4.0,0.0,Fixes a memory leak,90.2756416797638,False,True,,False,True,True
208cc9fe6f,David,4,Corrects address type used in boundary checks,3,2,0,0,0,0,4.0,3.0,0.0,3.0,0.0,"Memory addressing fixed, but could be preventing, not 100% clear.",352.3623046875,False,True,,False,True,True
7dae459f5e,David,4,Fixes NULL pointer dereference,4,0,0,0,0,0,4.0,4.0,0.0,0.0,4.0,Exchange of information incorrectly,18.2137649059296,False,True,,False,False,False
3bea83b68d,David,4,Refactors code for better readability,0,0,4,0,0,0,,,,,,,41.9652454853058,False,True,,False,True,True
0c9f178778,David,4,Cleans up code and removes dead parts,0,0,4,0,0,0,,,,,,,36.8253071308136,False,True,,False,False,False
d49fc69293,David,4,Resolves issue with unsupported compiler flag,0,4,0,0,0,0,,,,,,,192.751846551895,False,True,,False,False,False
a156f09c90,David,4,Sorts the exception table correctly,0,4,0,0,0,0,,,,,,,130.573865175247,False,True,,False,False,False
5d543f13e2,David,4,Fixes race condition in page counting,4,0,0,0,0,0,4.0,2.0,3.0,3.0,0.0,"Race condition for me, could be also memory",109.762904405594,False,True,,False,False,True
602a4eda68,David,4,Updates documentation link,0,0,4,0,0,0,,,,,,,33.9412083625793,False,True,,False,False,False
eab25b4f93,David,4,Introduces new functionality to the driver,0,0,4,4,2,0,,,,,,,70.1524217128754,False,True,,False,True,True
f059b46e6f,David,4,Adds new driver for battery monitor,0,4,4,4,0,0,,,,,,,1137.48762726784,False,True,,False,True,True
de85193cff,David,4,Fixes issue with non-initialized delayed work item,4,0,0,0,0,0,4.0,2.0,4.0,0.0,0.0,Related to timing and execution,105.698972463608,False,True,,False,False,True
d016fc7ab5,David,4,Refactors code to use existing helper,0,0,4,0,0,0,,,,,,,40.9270346164703,False,True,,False,False,True
10377bb293,David,4,Adds static keywords for better optimization,0,0,4,0,0,0,,,,,,,3541.49357867241,False,True,,False,False,True
8c70bd5802,David,4,Adds new IDs for the driver,0,0,0,4,2,0,,,,,,,70.2672433853149,False,True,,False,False,True
a45194b9de,David,4,Updates contact email,0,0,4,0,0,0,,,,,,,30.6924912929535,False,True,,False,False,True
7ea75dd386,David,4,Re-implements code to improve functionality,0,3,4,0,0,0,,,,,,,125.594675064087,False,True,,False,False,False
9d19d966b4,David,4,Corrects spelling errors,0,0,4,0,0,0,,,,,,,78.3965084552765,False,True,,False,True,True
3d8d3504d2,David,4,Updates driver to support new platform,0,4,0,4,2,0,,,,,,,228.097369670868,False,True,,False,True,True
a2e3fe5f24,David,4,Refactors code for better maintenance,0,0,4,0,0,0,,,,,,,39.7425739765167,False,True,,False,True,True
5b3dc949f5,David,3,Fixes error handling bug by ensuring cleanup,4,2,3,0,0,0,4.0,0.0,,,,,187.563220500946,False,True,,False,True,True
f1d0821bf3,David,4,Adds support for new driver features,0,0,0,4,4,0,,,,,,,179.674093961716,False,True,,False,False,False
90b8c2c8f9,David,4,Refactors code for better maintainability,0,3,4,0,0,0,,,,,,,78.3627462387085,False,True,,False,True,True
914813cc52,David,4,Improves code readability through refactoring,0,0,4,0,0,0,,,,,,,69.1472861766815,False,True,,False,True,True
42475735ad,David,4,Cleans up unnecessary code,0,0,4,0,0,0,,,,,,,59.3267488479614,False,True,,False,True,True
24873b8859,David,4,Refactors code for better readability,0,0,4,0,0,0,,,,,,,37.1284756660461,False,True,,False,True,True
b57774ccf5,David,4,Cleans up code and refactors,0,0,4,0,0,0,,,,,,,44.9152739048004,False,True,,False,True,True
ec868592f5,David,4,Removes redundant code,0,0,4,0,0,0,,,,,,,40.3756475448608,False,True,,False,True,True
6e1e59c1ca,David,4,Refactors and removes unused code,0,0,4,0,0,0,,,,,,,50.4737124443054,False,True,,False,True,True
905eebcf28,David,4,Cleans up code by removing unused variables,0,0,4,0,0,0,,,,,,,22.746383190155,False,True,,False,True,True
97115f5f0f,David,4,Changes data type to boolean,0,4,3,0,0,0,,,,,,,47.1540386676788,False,True,,False,True,True
a39a6b330b,David,4,Refactors code by removing unnecessary parts,0,0,4,0,0,0,,,,,,,20.6548762321472,False,True,,False,True,True
362e54e48b,David,4,Updates initialization function for better performance,0,4,4,0,0,0,,,,,,,168.234975576401,False,True,,False,True,True
ad30d108a5,David,4,Refactors code for better maintainability,0,0,4,0,0,0,,,,,,,31.6579036712646,False,True,,False,True,True
944d95f766,David,4,Cleans up code by removing unnecessary parts,0,0,4,0,0,0,,,,,,,40.8948390483856,False,True,,False,True,True
